"Date","Price","Url","Address","County"
"30/05/2016","200,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-883FBD77BAA39FFC80257FD300477339?OpenDocument","90 LOWER FRIARS WALK, CORK, CORK","Cork"
"30/05/2016","75,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-61F417A21B409B1F80257FE800477276?OpenDocument","ANTHONYS ROAD, KILWORTH, CO CORK","Cork"
"30/05/2016","18,535.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D37F7ACD35A1BE7B80257FE800477102?OpenDocument","BAWNMORE, MACROOM, CORK","Cork"
"30/05/2016","370,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0937057FE4C2E2D380257FCC00477341?OpenDocument","INISH, WELL RD, DOUGLAS","Cork"
"30/05/2016","224,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E0B0A3AD37DFD53380257FDA004774FA?OpenDocument","LACKNALOOHA, MALLOW, CORK","Cork"
"27/05/2016","60,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-91AB4859B386EE5180257FD3004773F3?OpenDocument","1 UPPER BLACKWATER DRIVE, MALLOW, CO CORK","Cork"
"27/05/2016","116,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2ECCFA060C5D7AD180257FE800477162?OpenDocument","13 POST OFFICE AVE, BLACKROCK, CORK","Cork"
"27/05/2016","47,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4C14B1EBBD5B4C0780257FC500477550?OpenDocument","14 LOWER MIDLETON ST, COBH, CORK","Cork"
"27/05/2016","243,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-091682C53DBD7C5E80257FC50047756A?OpenDocument","16 COPLEY HALL, COTTER ST, CORK","Cork"
"27/05/2016","215,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3DFE3E49954E094580257FE8004774EA?OpenDocument","23 MAYMOUNT, FRIARS WALK, CORK","Cork"
"27/05/2016","220,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-69FE1F8E27B0690480257FEF0047765B?OpenDocument","37 COVE ST, CORK, CORK","Cork"
"27/05/2016","24,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-786452E963EB67E280257FDA00477004?OpenDocument","4 SUNVIEW EAST, BALLYHOOLY ROAD, CORK","Cork"
"27/05/2016","125,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A2DB876137ACA3A780257FEF004772A1?OpenDocument","4 WASHINGTON ST, CORK","Cork"
"27/05/2016","105,726.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C00E0A357E71FBEE80257FCC004770A3?OpenDocument","53 Copperpoint, Schull, County Cork","Cork"
"27/05/2016","105,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-ADC3AE965C65F00F80257FCC0047725F?OpenDocument","6 CHAPEL SQ, FERMOY, CORK","Cork"
"27/05/2016","225,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E66AD6750975939080257FCC004770D2?OpenDocument","7 MEADOWLANDS, COLLEGE WOOD, MALLOW","Cork"
"27/05/2016","80,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4E98A0B6D19E45EB80257FCC004770CE?OpenDocument","7 SHOULDERS LANE, MALLOW, CORK","Cork"
"27/05/2016","171,806.16","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F71D32110DDECFAB80257FC500477569?OpenDocument","91 Clarkes Wood, Mount Oval Village, Rochestown","Cork"
"27/05/2016","260,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B1F54959D813C7E080257FCC004771DF?OpenDocument","92 CARLETON VILLAGE, YOUGHAL, CO. CORK","Cork"
"27/05/2016","242,291.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-91D8E5BE68AD797F80257FDA004770A9?OpenDocument","97 Fernwood, Ballinglanna, Glanmire","Cork"
"27/05/2016","369,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-6B4FB440E8D0489880257FEF004773C3?OpenDocument","COOLBAWN, COURTMACSHERRY, CORK","Cork"
"27/05/2016","120,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-63BBE89C5F18047180257FD300477487?OpenDocument","Copperpoint, Airhill, Schull","Cork"
"27/05/2016","100,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5522F35C53A3303B80257FDA0047745E?OpenDocument","GARRANES, DUNMANWAY, CO CORK","Cork"
"27/05/2016","55,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A3351E1E9257C81C80257FE1004776A5?OpenDocument","GOGGINS, CAPPANAPARKA EAST, ADRIGOLE","Cork"
"27/05/2016","310,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8DEC8C4BCB50752180257FEF00477419?OpenDocument","KENVILLA, WILTON RD, CORK","Cork"
"27/05/2016","315,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-79ECE4011F2FCC2180257FE800477467?OpenDocument","KNOCKANE, 4 DUNVILLE VILLAS, BISHOPSTOWN RD","Cork"
"27/05/2016","43,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D494891D7EE0861E80257FCC004770D1?OpenDocument","LYRE COTTAGE, BANTEER, CORK","Cork"
"27/05/2016","50,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-19B6492DB640DFFE802580120047754A?OpenDocument","MAIN STREET, CARRIGTWOHILL, COUNTY CORK","Cork"
"27/05/2016","255,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BA38BFE929D02CC380257FD30047716A?OpenDocument","MONAGOUN, CONNA, MALLOW","Cork"
"27/05/2016","191,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E9BBE3CE42C4D41680257FDA00477231?OpenDocument","QUAY HOUSE, BALLYDEHOB, COUNTY CORK","Cork"
"27/05/2016","125,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-ACD9B0CBC143BD9C80257FE1004772CD?OpenDocument","TULLIG, LEAP, CORK","Cork"
"26/05/2016","195,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-98918B0ED86507D580257FD3004775CB?OpenDocument","101 Clarkes Wood, Mount Oval Village, Rochestown","Cork"
"26/05/2016","165,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B869093E03D8378780257FDA0047733A?OpenDocument","146 SUNDAYS WELL AVE, SUNDAYS WELL, CORK","Cork"
"26/05/2016","130,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-6BD33C29C2989CCC80257FE1004775F3?OpenDocument","2 ANGLESEA TERRACE, CORK","Cork"
"26/05/2016","85,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-3053AAA6DF3F746F80257FCC0047722B?OpenDocument","2 ISLAND CROSS, LITTLE ISLAND, CORK","Cork"
"26/05/2016","181,453.75","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-96B500B3C1E1514780257FDA004772D2?OpenDocument","21 Ardcahon Drive, Coolkellure, Lehanaghmore","Cork"
"26/05/2016","352,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-16B3891AF42B036480257FCC004774BC?OpenDocument","22 THE MEWS, CASTLEROCK, MIDLETON","Cork"
"26/05/2016","137,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-27227DAC9DC7CE3E80257FC5004773EE?OpenDocument","26 POPES QUAY COURT, SHANDON ST, CORK","Cork"
"26/05/2016","123,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D636E64E354C8D1C80257FD30047748B?OpenDocument","3 BROOMSCOURT, CHARLEVILLE, CORK","Cork"
"26/05/2016","224,669.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-092F29A64219CDFE80257FC5004773F6?OpenDocument","32 The Woods, Glounthaune, Co Cork","Cork"
"26/05/2016","173,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-70983B37D8C4DA6980257FCC004774C5?OpenDocument","36 Leslies Arch, Old Quarter, Ballincollig","Cork"
"26/05/2016","242,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B3E3E6F1A1C08A0580257FCC00477592?OpenDocument","37 THE OAKS, MARYBOROUGH RIDGE, CORK","Cork"
"26/05/2016","158,590.31","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D7785496EA87D72680257FCC0047716A?OpenDocument","41 THE DRIVE, HARBOUR HEIGHTS, ROCHESTOWN ROAD","Cork"
"26/05/2016","261,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2E27597CA5C6177580257FCC004770C6?OpenDocument","48 SILVER HILL, HERONS WOOD, CARRIGALINE","Cork"
"26/05/2016","119,990.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F8BCD617B54AB3EE80257FD3004771FD?OpenDocument","51 LIAM MCGEARAILT PLACE, FERMOY, CORK","Cork"
"26/05/2016","477,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B1DDAD8AB9A1D0D580257FCC0047746D?OpenDocument","6 LOWER MONTENNOTTE RD, CORK, CORK","Cork"
"26/05/2016","122,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BF0CA8BCB519725780257FCC004772FC?OpenDocument","63 ERRIGAL HEIGHTS, THE GLEN, CORK","Cork"
"26/05/2016","119,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E12328FFFAE519B780257FE1004772E5?OpenDocument","9 GRANDVIEW PLACE, OLD YOUGHAL RD, CORK","Cork"
"26/05/2016","75,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8431F623641260E580257FD30047732E?OpenDocument","APT 40, ARCADIA HALL, LOWER GLANMIRE RD","Cork"
"26/05/2016","465,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-25F6D4197490DF4880257FCC0047749C?OpenDocument","ARDNAVAHA HOUSE, BALLINASCARTHY, CO CORK","Cork"
"26/05/2016","96,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-93B85793D5A59FAD80257FCC00477095?OpenDocument","BALLINAKILL EAST, NEWTOWN, CHARLEVILLE","Cork"
"26/05/2016","309,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D4C0F9E837FD175380257FCC00477159?OpenDocument","EMMERDALE, KILMORE, INNISHANNON","Cork"
"26/05/2016","239,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-96E6BFB4A9E5E3F980257FE8004772C3?OpenDocument","LISADELL, DUNTAHANE RD, FERMOY","Cork"
"26/05/2016","163,692.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-DEE02DC226B51B5080257FC5004774D3?OpenDocument","MAIN STREET, ENNISKEANE, CO CORK","Cork"
"26/05/2016","52,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-220515D45310AC0380257FCC00477556?OpenDocument","ST MELS, GRATTAN STREET, YOUGHAL","Cork"
"25/05/2016","152,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-4DA39C412866163080257FE100477253?OpenDocument","10 FAN MOR, COIS FARRIAGE, KILCROHANE VILLAGE","Cork"
"25/05/2016","381,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-27CD06F4B8CAEC2080257FC5004774F8?OpenDocument","14 DUNVALE GROVE, FRANKFIELD DOUGLAS, CORK","Cork"
"25/05/2016","340,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-7A05176B515C8B8E80257FC5004773D3?OpenDocument","20 STRATTON PINES, BISHOPSTOWN, CORK","Cork"
"25/05/2016","290,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-FFE3BBE73AF1D1FF80257FE10047767A?OpenDocument","21 FERN GROVE, FOREST HILL, KILNAGLERY","Cork"
"25/05/2016","115,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-6BE08FA2A39DAFE380257FC50047736F?OpenDocument","25 DROMORE DRIVE, MALLOW, COUNTY CORK","Cork"
"25/05/2016","82,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-492D886A2213574680257FC50047739C?OpenDocument","35 WINDMILL RD, CORK","Cork"
"25/05/2016","155,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-6BF206826615652E80257FE1004772C5?OpenDocument","4 CONNOLLY PLACE, BALLYPHEHANE, CORK","Cork"
"25/05/2016","118,942.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-40BF31CEA0C721B180257FC5004773CD?OpenDocument","40 Inis Alainn, Carrignafoy, Cobh","Cork"
"25/05/2016","350,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-676784A202359D3780257FCC00477241?OpenDocument","40 RIVERBANK, BELGOOLY, CORK","Cork"
"25/05/2016","254,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D6D052FF40A9416D80257FC5004774B8?OpenDocument","6 ST JOSEPHS PARK, THE LOUTH, CORK","Cork"
"25/05/2016","164,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-01663CA00E9ED1D080257FCC00477055?OpenDocument","7 RYECOURT MANOR, CLOUGH DUV, CORK","Cork"
"25/05/2016","90,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-BF39BFFCA7E0FC4080257FD30047716D?OpenDocument","8 ASHDALE, DUN AN OIR, KANTURK","Cork"
"25/05/2016","70,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D30042F325A3835480257FC500477421?OpenDocument","8 CORK ROAD, MIDLETON, CO CORK","Cork"
"25/05/2016","70,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-E85D9AD07131A26380257FCC004770C5?OpenDocument","81 Mulla Vale, Castleroche, Mallow","Cork"
"25/05/2016","176,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-24F142E3934ED1CB80257FF600477648?OpenDocument","APT 1E INCHYDONEY LODGE, INCHYDONEY, CO. CORK","Cork"
"25/05/2016","200,000.00 **","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-32B2D7CFD7F8893180257FCC004770F7?OpenDocument","BROADVIEW, BALLYMACODA, CORK","Cork"
"25/05/2016","315,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2C4A4A5D4D5E2EB180257FD30047733C?OpenDocument","CARRIGLEIGH, NOHOVAL, CO CORK","Cork"
"25/05/2016","410,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-55727F68E58E7CF280257FC5004773FC?OpenDocument","CLASHANURE OVENS, CORK","Cork"
"25/05/2016","650,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-B98B788E8BC5E2FB80257FF600477667?OpenDocument","HAWTHORN VILLA STUD, DROMKEEN, INNISHANNON","Cork"
"24/05/2016","167,400.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-9DAD3BFCDBB1712480257FC50047727F?OpenDocument","10  The Avenue, Harbour Heights, Passage West","Cork"
"24/05/2016","75,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2D52B815B2BCE43880257FC500477568?OpenDocument","14 CARLETON VILLAGE, GOLF LINKS ROAD, YOUGHAL","Cork"
"24/05/2016","385,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1A43589A5C483E9B80257FCC004770B4?OpenDocument","14 THE HEIGHTS, BROADLE DOUGLAS, CORK","Cork"
"24/05/2016","217,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C15FE0C0282A894280257FDA0047702B?OpenDocument","152 DUN EOIN, CARRIGALINE, CORK","Cork"
"24/05/2016","225,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C2E2DE7B0625103380257FCC004772A5?OpenDocument","25 THE CLOSE, MARYBOROUGH RIDGE, CORK","Cork"
"24/05/2016","55,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-696D4E98A07CC16C80257FCC0047739A?OpenDocument","29 STRAND PALACE, UPPER STRAND, YOUGHAL","Cork"
"24/05/2016","390,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C9EC80E79E2496D580257FD30047733B?OpenDocument","38 KILTEGAN LAWN, ROCHESTOWN, CORK","Cork"
"24/05/2016","171,806.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F200D2639FA75CC480257FD300477208?OpenDocument","39 LESLIES ARCH, OLD QUARTER, BALLINCOLLIG","Cork"
"24/05/2016","196,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-928AFF7E21AB64BF80257FC50047751E?OpenDocument","5 LEO MURPHY TCE, BALLINCOLLIG, CO CORK","Cork"
"24/05/2016","281,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-95A5A8B8A273A58E80257FC5004774B9?OpenDocument","BALLYMACKIBBOT, INCH, KILLEAGH","Cork"
"24/05/2016","215,859.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F0529AE3DCE38BD380257FC5004774BF?OpenDocument","No 9 Church View Gardens, Glanmire, Co. Cork","Cork"
"23/05/2016","75,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-8BD59C81BC1AD87F80257FC500477423?OpenDocument","10 EDEL QUINN PLACE, KANTURK, CORK","Cork"
"23/05/2016","242,290.75","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-87516EA0AF6D4FEF80257FCC00477396?OpenDocument","103 Fernwood, Glanmire","Cork"
"23/05/2016","505,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2A502C268D9CE50C80257FC5004774C5?OpenDocument","2 ALTA TERRACE, MONKSTOWN, CORK","Cork"
"23/05/2016","395,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-D34D9AF6B949F0CF80257FCC00477262?OpenDocument","38 SIDNEY PARK, WELLINGTON RD, CORK","Cork"
"23/05/2016","33,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0FC56AF8E7049CD680257FC50047714A?OpenDocument","5 CHURCH STREET, MILLSTREET, CO CORK","Cork"
"23/05/2016","145,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-1CDE17AF79F95B2C80257FE1004772C8?OpenDocument","5 SCARBH LEATHAN, GREENANE, KANTURK","Cork"
"23/05/2016","200,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-25AD5BBBDCC42FD280257FDA00477474?OpenDocument","7 HEATHERTON, SOUTH DOUGLAS RD, CO CORK","Cork"
"23/05/2016","278,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-EDF92786EFD8CA5F80257FC500477110?OpenDocument","8 INNISHMORE PK, COBH, CORK","Cork"
"23/05/2016","435,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-0F68DF72871F32E080257FCC0047700E?OpenDocument","BALLYBRACK, SCHULL, CORK","Cork"
"23/05/2016","96,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5B6A37A129B423DE80257FC50047714D?OpenDocument","CHURCH ST, MILLSTREET, CORK","Cork"
"23/05/2016","299,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-2411594A0D61772280257FDA0047722D?OpenDocument","LYRE, CARRIGNAVAR, CORK","Cork"
"20/05/2016","175,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-A7C8CCCC31F79FB880257FE8004773EA?OpenDocument","10 SHANDON COURT, RICHMOND HILL, CORK","Cork"
"20/05/2016","100,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-02A83DA0FD1FDE8A80257FDA004773FF?OpenDocument","16 ST MARYS PLACE, GURRANABRAHER, CORK","Cork"
"20/05/2016","185,022.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-AB35A4BA97BD196E80257FC5004770A9?OpenDocument","188 Brightwater, Church Bay Road, Crosshaven","Cork"
"20/05/2016","255,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-45277535FEDEC78780257FC5004771ED?OpenDocument","2 DE VESCI PLACE, MONKSTOWN, CO. CORK","Cork"
"20/05/2016","195,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-90AF5C99761D22D280257FBE0047735B?OpenDocument","2 FENNS QUAY, SHEARES ST, CORK","Cork"
"20/05/2016","330,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-43875FE9E158B31280257FCC00477189?OpenDocument","2 THE CIRCLE, GRANGE MANOR, OVENS","Cork"
"20/05/2016","265,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-FFAAB651DBA4B3D680257FDA0047707E?OpenDocument","29 AVONDALE PARK, BALLINTEMPLE, CORK","Cork"
"20/05/2016","195,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-36B77A1EE637409F80257FBE00477360?OpenDocument","3 FENNS QUAY, SHEARES ST, CORK","Cork"
"20/05/2016","205,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-F3F5AA17F1F696F580257FC500477242?OpenDocument","36 CASTLEWOOD, LITTLE ISLAND, CORK","Cork"
"20/05/2016","275,000.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-C33129DD1DA2F22C80257FC50047706D?OpenDocument","38 SLIEVE MISH PARK, KINSALE RD, CORK","Cork"
"20/05/2016","207,500.00","https://www.propertypriceregister.ie/Website/npsra/PPR/npsra-ppr.nsf/eStampUNID/UNID-5A207BDBB9A914B680257FC5004770B7?OpenDocument","3A Castlegreine, Boreenmanna Road","Cork"
